AIRPORT_ID,DESIGNATOR,LENGTH,WIDTH,COMP_CODE,LIGHTACTV,LIGHTINTNS
BA04522F-C828-42F9-A418-78F131488FD5,26-Aug,8857,150,ASPH,3,LIH
BA04522F-C828-42F9-A418-78F131488FD5,08W/26W,4600,150,WATER,3,
3799D359-0D0E-4BEA-B092-D6B4B3A9C0C7,H1,100,100,GRAVE,,
2963D229-8169-494D-9D7F-C8252EBC6EFD,H1,55,55,ROOF,2,OTHER
F28E0BE0-A1C4-4779-8599-4CF1FBBEC236,NW/SE,10000,300,WATER,,
0C537D0D-A869-48FC-AF0A-54E45C3CB97B,H1,150,150,GRASS,,
AFA8477D-801C-4488-B6D5-AB699CC7287A,H1,120,120,ASPH,,
0EE31B18-3A97-4F85-BA8E-9DD84DBB0CD6,NW/SE,10000,300,WATER,,
D4BC5831-55D1-4A10-BB95-85868EDB5323,29-Nov,4000,100,ASPH,2,LIM
A99F1D41-6135-42BC-8B8A-5F4708E6DCC5,15/33,3520,300,GRAVE,,
A99F1D41-6135-42BC-8B8A-5F4708E6DCC5,H1,160,150,GRAVE,,OTHER
372EADDF-D21A-40C7-B99A-116042BFF26A,27-Sep,4000,300,GRAVE,,
A99C1D28-0CA2-4837-A163-B577E71EDE8D,24-Jun,3198,75,GRAVE,2,LIM
F53C7E9D-3C0F-466A-9141-D99603BFE405,21-Mar,3986,100,GRAVE,2,LIM
5A64381A-D7A8-419D-938C-EBBE72F23399,H1,200,100,GRASS,0,LIM
C9EE3842-DC02-42FA-BAA8-CE6F6788B5B8,28-Oct,1887,45,GRAVE,,
714CAFC9-DED5-4B3D-A2CA-2B64180A20C3,15/33,1960,40,GRASS,,
C457A34B-105D-4E1C-A7A7-BDFA000C26EC,28-Oct,2000,60,GRAVE,,
828E5E44-23F5-45AF-BA4C-2AC4544AB6EC,NW/SE,10000,300,WATER,,
8F4D5CD1-3102-400A-A69A-18F35B098F9A,N/S,2000,300,WATER,,
4CC67B48-574C-4895-91DF-8ECB6681F04C,17/35,3000,60,GRAVE,2,LIM
B1BEB956-D078-45AF-A66C-539777C01497,19-Jan,2400,60,GRAVE,,
A2F9D3C5-D5AC-47B2-B87D-9374884FFE9C,09W/27W,3500,300,WATER,,
B92D9A51-F6A2-4483-A4CE-A528D397A0F5,ALL/WAY,5000,300,WATER,,
80BD7702-56D4-437A-95F0-3DD83C96B3F6,23-May,4100,300,GRAVE,,LIM
80BD7702-56D4-437A-95F0-3DD83C96B3F6,H1,40,20,GRAVE,,
A1701BA9-F132-49EC-9E8F-13A07945C1AC,17/35,2600,300,TURF+GRVL,,
E9A1F74F-1532-42AE-8EC7-3B13A8979713,16/34,2400,300,GRASS,,
B0943E49-5C2F-4F3B-B5FE-6FDEBD23E1B4,25-Jul,1860,300,GRAVE,,
8DC5D032-1481-4058-B9FA-A7555EDFFE50,15/33,1900,300,GRAVE,,
556DD41D-F83E-4C84-935A-EE2ED2C2404A,25-Jul,1000,300,DIRT,,
556DD41D-F83E-4C84-935A-EE2ED2C2404A,N/S,6000,300,WATER,,
556DD41D-F83E-4C84-935A-EE2ED2C2404A,NE/SW,2600,300,WATER,,
C9CC77F7-70D9-4C4C-A04A-B5D9E8E7CEE3,16/34,2640,300,GRASS,,
3D6697D6-3285-42B0-BA71-35E7EB0AEFE6,NE/SW,9000,300,WATER,,
EAA106EE-51D7-47E2-805F-830B9FA42D80,H1,150,50,CONC,,
101C7389-25EA-4197-BC09-965B528EE077,29-Nov,7500,150,ASPH,2,LIH
101C7389-25EA-4197-BC09-965B528EE077,WNW/ESE,9500,300,WATER,2,
6EB99636-D115-42B0-91B2-4FE45293114A,E/W,3893,1000,WATER,,
DDE630DA-2329-46C9-ACEC-F5CE6A022284,NE/SW,10000,300,WATER,,
6D9CA4BD-7A92-41F7-8D14-5410941BBA47,24-Jun,3400,100,GRAVE,2,LIM
3AF9A0D1-DD9A-4823-880D-D3F0F9780525,25-Jul,3500,115,GRAVE,2,LIM
9A32BED0-F0E6-4FBB-A7DD-D550E54D6E94,30-Dec,8901,150,ASPH,2,LIH
9A32BED0-F0E6-4FBB-A7DD-D550E54D6E94,18/36,4017,100,ASPH,2,LIM
9A32BED0-F0E6-4FBB-A7DD-D550E54D6E94,NW/SE,4000,300,WATER,2,
EABE08CC-F52C-467C-8738-25646803100A,17/35,3200,60,GRAVE,2,LIM
7A69746B-879C-4029-875C-030093504C85,E/W,4000,300,WATER,,
66E21954-3223-4390-ADEB-8F92729CE050,30-Dec,3000,60,GRAVE,2,LIM
A20F6DCD-DFAD-4BFA-8800-8F824E9589A2,NW/SE,5000,300,WATER,,
A1C2B6DA-A355-4060-9F25-8B9C01D087D8,20-Feb,5000,100,ASPH,2,LIM
E5811A43-8BFF-4CCF-BCDD-54680016DFEF,27-Sep,4020,75,GRAVE,2,LIM
3B7705E3-F377-4603-A3FA-BCEC290DEDD3,20-Feb,2475,300,ASP+TRTD,,
C71AE768-29C3-48B4-88CE-B9FEB540FA2E,NE/SW,2100,300,WATER,,
71AC40D5-749B-46BD-BAC4-AF0C6BEE24E6,29-Nov,5400,150,ASPH,2,LIH
FB0BDD81-1514-46BA-B216-30B347CD40FF,27-Sep,3300,75,GRAVE,2,LIM
DF586658-30F2-41EB-B881-0390EF02ACC7,19-Jan,2400,75,GRAVE,2,LIM
7282B0ED-4FE4-44ED-8B8E-745940E576A6,20-Feb,4400,100,GRAVE,2,LIM
96375CC4-30EE-47AC-B0B4-0C670128ACA3,27-Sep,6300,150,ASPH,2,LIH
96375CC4-30EE-47AC-B0B4-0C670128ACA3,18/36,3876,90,GRAVE,2,LIM
44FB2AC6-BD27-4D67-8D08-7443F9BA4100,19-Jan,3002,60,GRAVE,2,LIM
848AAFDA-C87D-480F-AD81-5A0E4307786A,24-Jun,4000,75,GRAVE,2,LIM
98CC7E70-AFE1-43C8-AF27-9B9B1423505D,25-Jul,4400,110,GRAVE,,
98CC7E70-AFE1-43C8-AF27-9B9B1423505D,18W/36W,5000,300,WATER,,
BF901263-E69F-4185-99D4-8D1B5985E4B0,24-Jun,6551,150,ASPH,0,LIH
640EA798-1E2E-47D4-A105-EAA08EB6C1F5,H1,56,60,MATS,,
F0535E9C-84AC-42F7-9D00-7820B0DB7F8B,H1,56,60,MATS,,
62CEF5A8-20D1-424B-9668-A6DDE21FDBAF,18/36,3199,75,GRAVE,2,LIM
FFDA9E81-89E3-434D-927D-19C9412EA173,15/33,1835,40,GRAVE,,
27ECA29C-2F13-467A-8EA0-F97836F7B218,13/31,2900,60,GRAVE,,
9BF4762F-5CA4-4172-82E5-941B0E95569C,ALL/WAY,5000,300,WATER,,
4633CD4D-203B-4562-8EA8-E9B1AC76B4A8,22-Apr,2690,75,GRAVE,2,LIM
5438B839-8815-472E-8722-35200C8AE624,15/33,2355,60,GRAVE,,
874097FD-482E-4D4F-8027-2324486BD8CD,NE/SW,10000,300,WATER,,
BA9E66F0-2BD4-49BB-8AD7-2351777B8549,19-Jan,3284,60,GRAVE,2,LIM
EF0BB469-E4BE-495B-BDCB-49CEFB74B7A9,25-Jul,3200,100,GRAVE,2,LIM
14E4F9A0-28A1-4907-B693-AC4E019D18A5,13/31,2700,300,TURF+GRVL,,
65278478-E166-4CED-8F29-A6C2D70671C0,20-Feb,1550,300,GRASS,,
466A0765-892D-4436-8B8D-5F3FCD169720,14/32,1300,300,GRASS,,
1144624A-45A9-42C3-91E5-3006A663D355,23-May,3001,75,GRAVE,2,LIM
43B28B2A-47F2-48CF-A8CB-9BEE45BC7F23,E/W,5000,300,WATER,,
43B28B2A-47F2-48CF-A8CB-9BEE45BC7F23,N/S,5000,300,WATER,,
6BE8B783-BBF4-4BD0-B08F-C530B7DC16CB,NW/SE,7000,300,WATER,,
6CB14600-C0A9-46F5-8D0D-8F4855DAF35E,20-Feb,3158,115,GRAVE,,
6CB14600-C0A9-46F5-8D0D-8F4855DAF35E,13/31,1500,125,GRAVE,,
5487B93E-25FA-45FC-AC31-037EA7CA347E,21-Mar,4184,100,GRAVE,2,LIM
41FF76B3-4516-4EB6-AEEC-9971E44ABA93,20-Feb,3400,75,GRAVE,2,LIM
13D4F232-D9C6-47B7-8170-51F1A0EE0F0E,14/32,1000,300,GRAVE,,
92AB29CA-42FD-4FBC-8E8A-2E2FFD7B15E0,21-Mar,1200,300,GRAVE,,
5118759E-DFFD-404F-9155-CCEA4804F065,N/S,5000,300,WATER,,
7BC2A085-8E91-4C5D-BA05-AF2B261524BA,N/S,10000,300,WATER,,
A5C123AA-F6DC-4A7D-83DC-77CD49B8816B,20-Feb,3501,75,GRAVE,2,LIM
95A789CA-FCFD-40E7-8595-56DE7FE8709D,14/32,2000,300,GRAVE,,
82086F70-8EC0-454A-BC2E-591BD9B09125,22-Apr,800,300,DIRT,,
95488260-7083-4F4E-AC82-C27DA2E9EEAF,15/33,2202,35,GRAVE,,
B881D0F0-FE45-4374-95D7-09BEE46E390B,E/W,5000,300,WATER,,
61440EDB-2DEE-431E-8E2F-33A3E4A9FA03,21-Mar,3200,75,GRAVE,2,LIM
2EFAA457-A0D3-4B18-B706-E31DB8A5AD3F,H1,40,40,CONC,0,OTHER
2EFAA457-A0D3-4B18-B706-E31DB8A5AD3F,H2,40,40,CONC,0,OTHER
2EFAA457-A0D3-4B18-B706-E31DB8A5AD3F,H3,40,40,CONC,0,OTHER
7A15A5C1-31E0-4CFB-A00D-37AA93F9AC0D,26-Aug,3512,135,GRAVE,,
41FB841A-A48F-439D-82B2-0992946E788F,28-Oct,2400,300,GRAVE,,
CD4C6DE0-C047-4397-A418-E22CB3D6CC3B,19-Jan,3992,60,GRAVE,2,LIM
C77F657F-A604-4CA4-83B6-8D41120B33C3,21-Mar,1950,110,GRAVE,,
56B4A9EB-832C-4ED1-83A4-8A55076A13A5,21-Mar,6176,150,ASPH,2,LIM
56B4A9EB-832C-4ED1-83A4-8A55076A13A5,28-Oct,6009,150,ASPH,2,LIH
B4782EF3-D6BE-4654-BA29-9579C0471D51,20-Feb,2800,75,GRAVE,2,LIM
E5EED714-EEC5-4E68-A8DF-7AF4A85637BB,24-Jun,4000,100,GRAVE,2,LIM
120D1C4A-587C-45EB-A33F-C8A6346101A1,26-Aug,1050,300,GRASS,,
0BEC494B-FD1A-4638-BA75-FB44356659C5,29-Nov,1940,60,GRAVE,,
2AEA6944-574E-4F96-89A8-26B0F7715902,26-Aug,3300,60,GRAVE,2,LIM
04E1CA68-1B7A-4FCC-92ED-C83D46221D33,16/34,6006,100,ASPH,2,LIM
04E1CA68-1B7A-4FCC-92ED-C83D46221D33,16S/34S,1560,60,GRAVE,2,
C7F7A298-8B59-4106-BC55-74D32FF10569,24-Jun,700,300,GRAVE,,
4E28356B-9EAA-46A6-B1DB-854923E40A3E,25-Jul,1000,300,GRAVE,,
4CEE15EE-BD9E-4946-9A4C-D7B8F91347EB,19-Jan,2000,300,TURF+GRVL,,
DF9DEC48-6219-4CFF-8D30-8513B8FEA4B1,NE/SW,1800,300,GRASS,,
7C971FA1-1AE6-44BF-994A-DF944D70D6FF,27-Sep,1200,300,GRAVE,,
F451A8B8-0124-44BD-A731-79E3A47E8F8B,16/34,1600,300,ASPH,,
E6B7370E-8EC1-4F18-8314-4A1334016DAE,24-Jun,3800,300,ASPH,,
E6B7370E-8EC1-4F18-8314-4A1334016DAE,18/36,2600,300,GRAVE,,
E6B7370E-8EC1-4F18-8314-4A1334016DAE,E/W,2800,300,WATER,,
3503C68E-C36C-491F-BE19-9D06C7D77314,21-Mar,1200,300,GRAVE,,
BF4A91E1-FEAD-412C-A27B-86CB5D340E8B,20-Feb,1200,300,GRASS,,
67953AB4-2CAB-44B0-B926-2006351AD139,20-Feb,1600,300,GRAVE,,
E01F8C44-9A43-469D-8BEC-1CFC3A2AEF7F,18/36,1300,300,GRAVE,,
483CC0A8-9761-44D1-9E0D-99B0D7C8CAEB,23-May,6400,150,ASPH,2,LIH
6A8F561A-60F0-465C-BA76-861BAEF95C87,25-Jul,3280,75,GRAVE,2,LIM
D2C8D335-1D9D-486A-8CB8-7CCD587C3782,30-Dec,5280,300,GRAVE,,
55DDD3BE-A083-47AE-8278-750C1E80F83D,14/32,5000,75,GRAVE,2,LIM
337D3A4D-A31D-4D92-9D7B-86751194AE6D,16/34,2000,300,GRAVE,,
F4D0D8C3-335D-47BB-A438-15A342498B7C,N/S,4000,300,WATER,,
E15DBD84-632F-45B2-BBBC-DA4DE9399551,19-Jan,3992,75,ASPH,2,LIM
23C97E4F-3F93-42A0-A549-E6BAB5019E10,23-May,4500,100,GRAVE,2,LIM
0ACD1422-A27B-44DB-BEEB-D432E67DF1F6,24-Jun,1600,300,GRAVE,,
B3F92BC0-255B-426F-A18E-D4C0786F9D6C,27-Sep,2000,300,GRAVE,,
A9801F13-EFF3-4804-9708-3719E8026835,16/34,2500,300,GRAVE,,
AC97D88B-6B54-4F39-A194-2645EA87DC21,19-Jan,1470,60,GRAVE,,
AC97D88B-6B54-4F39-A194-2645EA87DC21,28-Oct,1920,60,GRAVE,,
3F90DF9E-42AB-4B6F-BC62-AE529604A224,N/S,3000,300,WATER,,
49895AB3-3E89-45AE-94BB-0625F947A6D4,NW/SE,10000,300,WATER,,
50073528-B922-4749-91A5-2E2243F29599,21-Mar,6312,100,ASPH,2,LIH
18E9AA45-73A3-403F-A82B-1C8A0697D965,21-Mar,4000,100,GRAVE,2,LIM
DE696D7F-1C7E-460B-8673-50D04B3F8158,18W/36W,3000,300,WATER,2,
39D192FB-18CF-4091-9F34-E514A9391EE2,27-Sep,2600,300,GRAVE,,
C1F61327-32BC-4417-A5B2-2867626D0D00,NW/SE,10000,300,WATER,,
9260408F-21DA-4AB7-84FB-A1276720C0AE,29-Nov,4982,150,ASPH,2,LIH
1B0688DE-175F-462F-B07E-B50638C14A26,24-Jun,1520,60,GRAVE,2,LIM
1B0688DE-175F-462F-B07E-B50638C14A26,17/35,6008,150,GRAVE,2,LIH
B43D7346-F153-46DC-A678-567200ABEE0D,20-Feb,4001,75,GRAVE,2,LIM
99D76746-2485-48CD-82B5-2BB7C93E433C,18/36,6500,150,ASPH,2,LIH
71FB3646-0334-4FDE-B8AC-8E2C41C771F0,15/33,2000,55,GRAVE,,
EF68E0BC-19A4-4755-BB21-02F9773897FC,N/S,10000,300,WATER,,
24A32CA0-5CA8-48AF-8BE2-435539D3A369,23-May,4400,100,GRAVE,2,LIM
8E92619C-0B95-4238-921A-D2C043AEA4D4,28-Oct,10005,150,ASPH,2,LIH
50E39941-D061-42EF-B7A4-83B4C5778CD6,26-Aug,1800,300,GRAVE,,
1A37ADE5-661A-48D4-BA17-7349F3C67DCE,23-May,4997,73,ASPH,2,LIM
6F3F58C5-4A5B-4063-9C45-CED569F30BC8,29-Nov,7200,150,ASPH,2,LIH
37338FF2-D414-4C02-8A07-FE9246990285,15W/33W,2500,300,WATER,,
10D26BE4-CA23-40C2-A9F0-3675D1528A54,NW/SE,4000,300,WATER,,
2CE4B5F8-0DC8-4595-B19A-39F63433FA9F,20-Feb,3550,75,ASPH,2,LIM
559D22C7-5892-4F8C-A3DA-97437DD47190,28-Oct,3400,75,GRAVE,2,LIM
E1DBC27B-5268-4297-BCE6-C802A925A3FE,18/36,950,300,DIRT,,
0CB51595-4DA4-4850-B1D6-07B65ABFFF45,23-May,1200,300,GRAVE,,
EEB5F237-1039-4DB3-A1F5-503D4EFE91D5,14/32,3100,60,GRAVE,2,LIM
F6577BC8-D11C-48A0-9C07-038F678EA418,04W/22W,3000,300,WATER,,
F6577BC8-D11C-48A0-9C07-038F678EA418,15/33,2500,300,GRAVE,,
F76CA1C4-F212-42D6-9670-D8ABCB1CB7F3,25-Jul,2100,300,GRAVE,,
3DEF339E-AD81-4287-98F7-CE8F4B94BF88,16/34,2712,300,GRASS,,
7513E2BD-F14E-417D-938F-27B888EBD670,17/35,800,300,GRAVE,,
5F4FA70D-8C7F-4239-B13A-27DCA66054B5,24-Jun,1750,300,GRAVE,,
932F7CE5-7107-45B6-A9D6-DBF4726D6756,20-Feb,2500,300,GRAVE,,
89485465-5434-41A2-A3E2-F990FFB8E372,23-May,4000,75,GRAVE,2,LIM
41632ACE-B930-403A-BF82-5B008EBDD0D1,18/36,2601,40,GRAVE,,
C01D16E7-2602-44F3-9DC5-D77985F5C698,21-Mar,3814,80,GRAVE,,
623B4A54-ECE4-4EBB-8CD6-22919999A1B2,16/34,2600,300,DIRT,,
FAD474AF-26A1-47BC-B4BC-92EBEEBCCF53,24-Jun,2175,300,DIRT,,
5E0302E8-6BD3-4387-8E2B-9A41E38C0F97,24-Jun,1800,300,GRASS,,
A0ADEE4B-855E-4CA0-A2B4-5E638AACCCC6,24-Jun,1800,300,GRASS,,
578ADBB2-3357-455F-B6C7-1A078ECC768B,22-Apr,3300,60,GRAVE,2,LIM
BB1969AF-5B65-49C5-B316-9317C3EE547C,17/35,3820,150,GRAVE,0,
91F4AFA5-0F20-40CC-90E5-26F7D375C998,NE/SW,3000,300,WATER,,
E656584E-F159-4C61-BB66-75D7A3DD0337,NE/SW,5000,300,WATER,,
C6857203-B3A0-46C1-9195-BB0540736234,24-Jun,1000,300,GRAVE,,
0B96E87C-FA03-41DD-A0DA-F45C6A291A5C,15/33,2100,300,GRAVE,,
79AD8B8A-67C3-48AE-A2C2-AADF6E621C7A,18/36,3000,300,GRASS,,
BA94AE06-F62B-4F17-BB9E-098862BF993B,16/34,2500,300,GRASS,0,LIM
EA2D5599-F7AB-4B08-ADFB-BE008EF95947,28-Oct,1500,55,GRAVE,,
BE17E6C0-3A79-42B3-A0B0-C2A2A647D8B3,15/33,3000,50,GRAVE,,
CD96448A-0984-4A61-A5B6-738983D4320E,25-Jul,5000,300,GRAVE,,LIM
3D0E9A14-3F6E-47D3-914A-C6ACB7B27F5E,23-May,1150,300,GRASS,,
7C1D500B-CC18-4358-8878-3154514F7186,E/W,10000,300,WATER,,
F0F5896B-D192-4942-B10D-87B30AE763B0,19-Jan,3501,60,GRAVE,,
C73084E3-4B31-44A4-8888-8CCAF259B8A1,16/34,2000,300,GRASS,,
1223E130-4B8C-4064-A344-95358500B009,28-Oct,1000,25,GRAVE,,
2B94146F-C478-4CBF-A4E7-C23A79A65374,29-Nov,1400,300,GRAVE,,
2BCFBD26-072F-4412-BA99-3D760A7D4021,23-May,2000,60,GRAVE,2,LIM
2BCFBD26-072F-4412-BA99-3D760A7D4021,16/34,5936,100,ASPH,2,LIM
06EC153F-3C23-4AC0-AB64-05E6C84BEBD2,16/34,4200,300,GRAVE,,
6DA393E9-6255-4FE6-9E47-EF5363296D0B,N/S,4000,300,WATER,,
9DAAFE7A-1AB6-4DE4-A9FA-A2426BC49C87,16/34,3000,300,GRAVE,,
5DFA3658-080D-4DB6-AD9B-0246D23EE229,30-Dec,4000,300,GRAVE,,
08CAB790-01D4-438E-8E99-FCC2953E4845,22-Apr,2300,300,GRAVE,,
38C7B2B8-4989-42B0-BF97-9AED012F5492,18/36,3400,60,GRAVE,2,LIM
20C0BE88-7CD5-44B5-B817-C6546786337B,21-Mar,3300,75,GRAVE,2,LIM
E7A3ED3E-A63A-477B-A864-1F64E62CD2C5,26-Aug,1950,50,GRAVE,2,LIM
E7A3ED3E-A63A-477B-A864-1F64E62CD2C5,08W/26W,2000,300,WATER,2,
E7A3ED3E-A63A-477B-A864-1F64E62CD2C5,14/32,1836,45,GRAVE,2,LIM
29B1D9F9-CC34-4B52-AD37-2D3727D118C7,16/34,1700,300,GRAVE,,
33C5607C-24F3-4FAD-9D22-19F5EBDBC4BD,N/S,6000,300,WATER,,
CD3B53FA-7666-4297-9196-B21059AA108B,19-Jan,1850,50,GRAVE,,
750A31C1-D3FE-48AE-AF76-39CAF1A3ED4A,22-Apr,1900,300,GRAVE,,
750A31C1-D3FE-48AE-AF76-39CAF1A3ED4A,14/32,1800,300,GRAVE,,
0D5629D6-F548-4449-B754-6699C82BAC4F,26-Aug,2500,300,GRAVE,,
7764625C-8C87-4F28-B627-4898553E5617,16/34,3248,60,GRAVE,2,LIM
4E099AEC-DDDC-4C86-B9CB-5A9ABD2AF993,20-Feb,3000,60,GRAVE,2,LIM
4E099AEC-DDDC-4C86-B9CB-5A9ABD2AF993,09W/27W,15000,300,WATER,2,
18B7B812-7AC4-4D39-BE82-33657220DBAF,26-Aug,4003,75,GRAVE,2,LIM
E39CF0C0-7944-445C-8938-272AF02B76E0,04L/22R,4600,100,ASPH,2,LIM
E39CF0C0-7944-445C-8938-272AF02B76E0,04R/22L,2520,60,GRASS,2,LIM
E39CF0C0-7944-445C-8938-272AF02B76E0,04W/22W,3601,100,WATER,2,
6762C8E0-E7A3-4F64-8452-DB432C57A459,14/32,3281,75,GRAVE,2,LIM
D4BF1654-64B0-4484-8140-B226AF8F2438,15/33,4100,300,GRAVE,,
7C018A2E-02D6-483E-8316-8A6D3BA73077,24-Jun,1800,300,DIRT,,
95ABA5B3-6C3D-4521-9879-4F99C2DBA0D6,15/33,2550,300,GRAVE,,
5F46CDED-EB3D-46DB-A78D-BEC06FDF2E92,25-Jul,1800,300,GRASS,,
F2728144-99DB-496E-86B8-D22FB6C85E32,15/33,2450,300,GRASS,,
977B7704-51C5-4461-BF41-BE4FB61348B8,24-Jun,1600,300,GRASS,,
3A6580E2-C9AA-44F9-BDF9-C5150D5C1138,23-May,5100,100,ASPH,2,LIM
C3F02C2A-2A40-45A3-8B33-4BAA9DBDD06E,19-Jan,1240,300,GRAVE,,
B0DF34D9-EE13-4547-9955-94A69CB06E08,23-May,4589,100,GRAVE,2,LIH
3F53449A-703A-42BD-8301-F8C7EE847A61,H1,50,50,GRAVE,,OTHER
DA8E7F6A-306D-45A3-AAB2-1336432FF972,22-Apr,3500,300,GRAVE,2,LIM
7AFEFD48-960D-4E1C-8715-C88F9718E974,H1,65,65,ASPH,0,LIM
A1B66FF1-A3C6-4899-AA98-08B45877C36E,18/36,2420,75,GRAVE,2,LIM
A1B66FF1-A3C6-4899-AA98-08B45877C36E,NE/SW,3000,300,WATER,2,
0C4425D9-C52D-45C4-BEF6-FF17B74954DF,23-May,3650,300,GRAVE,,
3DB7B70E-6EBC-47A7-94EA-F5C45E01A9C2,21-Mar,2750,60,GRAVE,,
52A63B7E-C75B-4A13-A3B8-458D6AF58070,ALL/WAY,10000,300,WATER,,
B684D26F-DA09-45C6-AC68-C7BEAB858CDB,01W/19W,3000,300,WATER,,
9B567D7F-1C5D-45F4-9CD6-7A2F5F5AB0F7,01W/19W,3000,300,WATER,,
9B567D7F-1C5D-45F4-9CD6-7A2F5F5AB0F7,20-Feb,1700,300,GRAVE,,
C330D1CA-1C9C-4F8A-B530-416E6338C6D8,15/33,1300,300,GRASS,,
AC30316B-3A3F-480F-8A73-67FECB3F4A5A,26-Aug,1800,300,GRAVE,,
CCC04E73-C0E2-4983-A901-4574B60D23D5,17/35,600,300,DIRT,,
A43B4CD1-02F6-4A18-8DC5-3C0EEE4E3EDA,25-Jul,2000,300,ASPH,,
C043C294-B7D9-429A-9727-4BDAE673CE71,06W/24W,2500,300,WATER,,
6FDEA06A-9DE7-4032-826B-8C6B2293FA15,ALL/WAY,5500,300,WATER,,
2EA16C9F-AE80-45EE-AF92-A20536A7F4A2,23-May,700,300,TURF+GRVL,,
A1B4F118-0C00-49E0-B396-5B9D02A33665,25-Jul,1806,50,GRAVE,,
C4A1ACFF-7D8F-43AB-80C0-D3C2587CCDD2,24-Jun,1000,300,GRASS,,
FBAE8E2D-DDD6-4D38-8CD0-1EEF0B150C88,21-Mar,1400,300,GRAVE,,
D7620EC5-18AC-4B94-B211-7A01C4981AFD,H1,40,40,CONC,,
C42D4116-B170-4A61-BA66-E5C381431687,13/31,1900,300,TURF+GRVL,,
37D6B051-D89A-45BF-8A67-622A4BAEBB75,27-Sep,3002,60,GRAVE,2,LIM
BC794315-686C-4E50-8077-07AF65A85322,NW/SE,10000,300,WATER,,
16E0EEF6-C0B5-45BE-AF4B-EE76BE1F7DB6,N/S,10000,300,WATER,,
1E683239-ABF8-491C-BD81-4354529157CB,20-Feb,3300,75,GRAVE,2,LIM
82BECF63-4C09-48CA-9B9A-C86EEE17BFB9,NE/SW,9000,300,WATER,,
7878B77B-2EB9-4156-B732-743FA66ED697,E/W,10000,300,WATER,,
171F537E-986E-4114-8479-2C731968A160,16/34,4497,120,ASPH,0,LIM
1C5636C6-4F3B-481D-97F4-BF7504AD7181,30-Dec,1975,45,GRAVE,,
1282AE9E-3427-47DD-88A8-564407BAB27E,25-Jul,2200,75,GRAVE,2,LIM
BBF48864-2D35-4E45-A841-F27191D99715,NW/SE,4000,300,WATER,,
0BF2DF9A-BA11-4871-9FD6-357F0D3484F2,NE/SW,3000,300,WATER,,
3727C3A8-A745-405A-8225-2D420DC3C26F,E/W,10000,300,WATER,,
54CEA9C5-7DFF-40BC-AA5C-B3841B626ED6,19-Jan,4968,150,GRAVE,0,LIM
6C0388D6-0D2F-4D1E-9812-DD37E93F6DAD,H1,56,56,WOOD,,
4E520763-6406-4DF8-8FFD-65435A69603C,16/34,1650,30,TURF+GRVL,,
4B699C48-6108-44F8-8BD1-901C922E4665,30-Dec,2960,300,GRAVE,,
DD72FD6D-0018-44C0-8CD2-B5B37211C9A5,30-Dec,4000,75,GRAVE,2,LIM
2358702C-A562-493E-81D9-4A724CB80E00,29-Nov,2100,300,DIRT,,
ECB13485-37DA-466C-B363-4093A70694A4,29-Nov,3520,75,GRAVE,2,LIM
936B40BA-C46C-4CFB-BBC1-433FA8D3D63D,28-Oct,4820,75,GRAVE,,
7A5E62FA-F373-4EF3-9C81-7F8DC8193235,28-Oct,3001,75,DIRT,2,LIM
D4A318DE-F601-4F2D-B912-FD38BB6A9A65,22-Apr,3002,60,GRAVE,2,LIM
D4A318DE-F601-4F2D-B912-FD38BB6A9A65,27-Sep,2659,60,GRAVE,2,LIM
D6AEC006-E7DA-4727-B8D6-EC7DA098774F,20-Feb,3000,300,GRAVE,,
6A89163E-ACF9-4119-BCD5-D7798ACC8D11,16/34,1845,80,GRAVE,,
51D380CF-E620-45D9-BFB2-D3630D43AB6C,E/W,2000,300,WATER,,
9C7EE0A2-9A05-4E14-AF58-D8553AB63E7E,13/31,4249,100,ASPH,2,LIM
9C7EE0A2-9A05-4E14-AF58-D8553AB63E7E,16/34,2289,75,ASPH,2,
DEF126E1-4FB3-4364-9AAF-C52761BBE062,H1,40,40,CONC,3,OTHER
EAEC3BC1-CAA0-496A-A6DA-3E70EF2FEBAC,16/34,3400,75,GRAVE,2,LIM
EAEC3BC1-CAA0-496A-A6DA-3E70EF2FEBAC,18W/36W,5000,300,WATER,2,
0E4AFDED-DB69-4A01-AE55-DC6634FDCBEB,23-May,2270,10,GRAVE,,
016C966B-0D16-476B-B820-C208900084B3,19-Jan,3015,60,GRAVE,2,LIM
016C966B-0D16-476B-B820-C208900084B3,09W/27W,15000,300,WATER,2,
016C966B-0D16-476B-B820-C208900084B3,18W/36W,15000,300,WATER,2,
E370433E-342F-41A6-B586-B6083A1F9D03,21-Mar,1400,300,GRASS,,
285348C9-AD91-44E7-9271-D7EA8771542C,18/36,1690,300,DIRT,,
B0874565-59CE-4E2B-A5E6-495A3CCB9E97,H1,80,80,ASPH,0,OTHER
3717B175-C1C7-494B-B371-B9DC218649CE,25-Jul,5001,130,ASPH,2,LIM
3717B175-C1C7-494B-B371-B9DC218649CE,07S/25S,2300,60,GRAVE,2,
B2E4408C-F730-4766-B59A-BBDD19FF9556,N/S,3000,300,WATER,,
79A6B504-FFAF-489A-BCDA-E9AAA6E039B1,26-Aug,2000,300,DIRT,,
2C2B1BC7-FF73-490D-B1C8-79452CAA4992,21-Mar,2800,300,GRAVE,,
CB9A42CB-5F27-40A2-8376-528B416D3975,19-Jan,1150,300,GRAVE,,
